,review_id,product_id,star_rating,sentiment_pred,dominant_topic,dominant_topic_score
7857,R1IZ0BXTSZB98K,B004MQSV04,5,positive,9,0.03489485039405793
7858,R35H5DEAZW1WW9,B0002F5BPM,5,positive,0,0.04233480393429734
7859,R13HRY4B715WTE,B008BPI3AA,4,positive,1,0.042506675946107124
7860,R2QEHNE50423LO,B000QJ02Q2,5,positive,0,0.03349881569669143
7861,R2XLMQJKG2BUS0,B001CIZA8G,4,positive,0,0.04625569097371137
7862,RRDJSG4TLNHQ,B005ETZCI2,5,positive,6,0.0655678728404646
7863,R3TI66GN4VV20P,B008PEHZWE,5,positive,6,0.026654146195552442
7864,ROO5XI5IOLNHY,B00DDXKDF8,5,positive,3,0.13904306171650319
7865,R1X3DYB885391T,B0051WAM64,5,positive,0,0.02045745278003846
7866,R2MTPDG2RIYTVB,B00006I5H5,3,neutral,0,0.025693482909873104
7867,RWHRQWZA9IH0C,B001L8PIFW,1,negative,1,0.03104988948528313
7868,RM3Q1XP8IG5HF,B0002FO8M4,4,positive,0,0.03977383133997085
7869,R23J3EAY8LKEMM,B00BMDMBYC,2,neutral,2,0.044007471711575964
7870,R1DCR9K2MPI50U,B0002E51CQ,5,positive,2,0.025502029185822454
7871,R16D2NIN6MUUMM,B0002F6MSM,5,neutral,4,0.0362528027682844
7872,R2VZCFJ18NC6A8,B00AS0ENFK,2,negative,0,0.02304190624954528
7873,R1OZ9HBN6C7X86,B00006I5H5,5,positive,0,0.038048142078341195
7874,RVL3FNAY2DISB,B002TMRBF4,3,neutral,9,0.10505336793263918
7875,R293EPE1NGZ1JV,B000ND8CO0,1,negative,0,0.049821247997174446
7876,R30H9SIMCVAM48,B000TSBKX4,5,positive,8,0.041922954791032925
7877,R36Z16KY3NKB6X,B000QSDOT0,5,positive,8,0.14064750603180942
7878,R2GAFJX7TYZ61S,B0030YAZFI,5,positive,3,0.029708555587642165
7879,R2EJK1EA6DUNGT,B002M8GBDI,4,positive,6,0.02937316816920819
7880,R39EW1DLCAO89G,B0032BYCWG,5,positive,6,0.057306036266025075
7881,R2XOEYGKEIOH8Z,B001EIMZXW,4,positive,3,0.023488725724640905
7882,R2SB0CFMAWQBHY,B00H40VBVQ,5,positive,1,0.053230267287919734
7883,RMWW74Y80DPQD,B00HO9ZELK,5,positive,1,0.08058153172131452
7884,R9GKPSME8UBIC,B00DOP3GQS,5,positive,9,0.043977087160861114
7885,R23A7Q0OITMUJJ,B005343D5W,5,positive,6,0.08416161277138592
7886,RXCAQY6F9H79E,B002C741B8,5,neutral,4,0.07410146612639826
7887,R2P5DXK1ZQ027Y,B0037ENJHM,1,negative,6,0.0416678431734677
7888,R1Y3O0OLB7S10S,B00715CUGE,5,positive,2,0.06298891671337441
7889,R8KEBLS2AFRGI,B0006IQLIQ,5,positive,8,0.08578620468540245
7890,R1EQPHYXI97XUN,B001H42HD6,5,neutral,1,0.07455416673693797
7891,R11KROJI0ZP3K1,B0002KX5E6,5,positive,6,0.06817673491121598
7892,R3OT79HG6M2QGM,B001DW6RJC,4,positive,3,0.014153973120035733
7893,R2P7VBLK6RMM7E,B000K66A12,5,negative,0,0.020762421463676253
7894,R3QNOV0VWTMRKI,B001CCOQHI,5,positive,6,0.12958509740305035
7895,RNJYX2MU9Q79D,B002UUOEWS,1,negative,4,0.13361941922207685
7896,RD8EFJDFMBM4T,B007ZG2G0E,2,negative,2,0.025360856437347257
7897,R1DLL6SQAXYV2S,B005G8W9BO,4,positive,0,0.047356965657236974
7898,R12Y6NN6242Y6I,B003JMQ640,5,positive,1,0.07071293093754856
7899,R1IX0U487BD952,B004LRZC6A,3,neutral,6,0.043275423109567446
7900,R3015KUD3JWPS2,B009B5II8G,1,negative,2,0.050418395864443695
7901,R10A7UYKJHZWMK,B0077SNDPM,1,negative,2,0.058943728165827984
7902,R19XDK279WO14F,B003GEBGA0,5,positive,3,0.13052273781966092
7903,RSNFSPA5GOJYM,B00743LAWS,5,positive,6,0.08086149954462023
7904,R31FEMWIVL33FP,B002TTOJUC,1,negative,2,0.046031693449602167
7905,RNEQ0N5UZOUFS,B004BZU4OW,5,positive,4,0.0712755812209224
7906,R23WOL5N0H4GPT,B000GGV2DC,5,positive,8,0.05312666576229429
7907,RAO5WY4TAOU46,B005NACC6M,5,positive,5,0.05334337279067082
7908,R3OK8NNN55I437,B0002E3B82,1,negative,1,0.12698070960511224
7909,R27XYK25U4TQX3,B002GYTPAE,5,positive,3,0.1379252085713696
7910,R1JF3IL92AFPX8,B000G3MJD2,4,negative,1,0.0599371273615471
7911,RWSX6VPV23PR0,B000B5OPKK,5,positive,4,0.09815483262536957
7912,R2HZ47NSAV0V97,B005GL5UG2,5,positive,8,0.015391368714417673
7913,R3PEFTNUSW6NGX,B00150INNA,3,neutral,6,0.11508510833487944
7914,R1YLKKFYKFQ3DF,B00FW2WCWK,5,positive,0,0.019692666367998688
7915,R3AGIQV4GV522V,B000VHUE0S,4,positive,6,0.03630891974768305
7916,R2YK85BSWK3QNE,B000A7E798,4,positive,9,0.10096847608095193
7917,R13NGT90YNW28L,B010EQ7IM2,5,positive,6,0.04406720897387919
7918,R1XLY0NTMQ6QUL,B001R76D42,5,positive,9,0.12516194473224274
7919,R2G8PERUHC4WE7,B000BBRZ3S,5,positive,8,0.061072316952815085
7920,R2H6DIUVOAZ49J,B00HMD0TK4,5,positive,8,0.062969061450817
7921,R2V9F05MZKBIV3,B0002F6ZJI,5,positive,0,0.014263091180461145
7922,R1RD7D467SYR6L,B0018TDH7K,5,positive,6,0.0693916713958649
7923,R28XWVDCT1GGNG,B0090XWZB0,5,positive,0,0.021366574890468813
7924,R2Q0TZRXUUJAQC,B0002V8R5M,3,neutral,9,0.0300675923665693
7925,R1G87ME39S9DJO,B0009Y6B0U,4,positive,0,0.028550982072816613
7926,R2XFCKWQD6OMD3,B0016MNAAI,5,positive,0,0.027086744001883423
7927,R1C506WPX4IZI2,B008GXEFWC,2,negative,0,0.037217154949992365
7928,R3U1LAP4PJGXO5,B00A27KRGS,5,positive,4,0.08998686714333151
7929,R152EMOJOOZS24,B002AKKO0O,5,positive,4,0.09937370614033604
7930,R20WDGWB73MI8K,B000GEA4AG,5,positive,0,0.03800269782348416
7931,RX8E90YOCLMOU,B000A1JPMI,5,positive,7,0.145641055850456
7932,R1Z17VRPAC2VMA,B000JVYPJW,5,positive,8,0.062012702728947676
7933,R2I99P0DO20BQ8,B0002F7KK6,5,positive,8,0.019447077157981264
7934,R2L9OWDI6S5RQ2,B000TGSM6E,5,positive,6,0.06243225171417357
7935,R2MYH3QX1ARPNF,B005CX4GLE,4,positive,6,0.044173452316240994
7936,R1ZS0TL0YJBD7F,B00KC4LSTQ,5,positive,0,0.04690583067288939
7937,R1QVMOI1U4PF5Z,B00BLVOQB6,3,neutral,1,0.08027979572104571
7938,R1L9YS8EOXXC8D,B00CZDVATU,4,positive,5,0.03790694023531756
7939,R1971KMB9HVVO7,B000RLK84U,5,neutral,6,0.05671743785733656
7940,R1AFB3GNORGAOE,B00H7JKW46,5,positive,1,0.04010686535313549
7941,R24OPQKYPBCG9O,B00C08JJ98,5,positive,7,0.05865121890312171
7942,R1UGDKDTN12OL0,B003LPTAYI,5,positive,0,0.03491968559226764
7943,R1E2HN9P5YBD5A,B0002E1EV8,5,positive,0,0.03701430377840611
7944,R1XQ1B0AUIL3VK,B003F1PK42,4,positive,0,0.032297704812385766
7945,RXNY1DJWD686T,B003TU0VNY,5,positive,2,0.024637336763264996
7946,R1Y4JSAEZF1U8M,B00186DK48,5,positive,4,0.09016207414268343
7947,R2OFWYCH85WSSE,B0006BFQUW,5,negative,0,0.03833124672925966
7948,R37B4E3S5GLON5,B003PC2XQE,4,negative,2,0.02650314906126297
7949,R1YN1UR51M2AIO,B009MIBIWK,3,neutral,1,0.06887721770847978
7950,R1PAM3CZPA7FNA,B000ET1ZQU,5,positive,0,0.019706704677766546
7951,R2SILYSGEEGB8R,B002M2JAAA,5,positive,0,0.03662406523301854
7952,R26D570KN4SDVQ,B001D9Z07K,5,positive,9,0.056009596322679454
7953,R29RP59L9E16MN,B0002D0D66,5,positive,8,0.06381075929333202
7954,R3FHCYTDDKA6LK,B005PNXN92,5,positive,4,0.045739576209612415
7955,R2WOCGN4CS4CFQ,B00J4TBMVO,5,positive,7,0.11592029156371729
7956,R1C1VA098TLJ18,B000RW2DLA,5,positive,8,0.06999735622750411
7957,RW5HWHEMT7PX4,B002AKKO9A,2,negative,0,0.029053838566741264
7958,R3UT9T4SV2RUYT,B006X735PQ,4,positive,2,0.08746184528837299
7959,R2C71QVW5WU88C,B001633DI6,5,positive,7,0.07410562368716005
7960,R3UFMFQ13RECTS,B0037ME50Y,5,positive,0,0.01641866933462512
7961,R1FAGM0TL3O9A3,B000AJIF4E,2,negative,1,0.08884857517593665
7962,R32TLETFUV9I1V,B00IMNCM2Q,5,positive,1,0.057557920505351
7963,RECKK12OXK6M8,B000TGSM6E,5,positive,6,0.055377718765598855
7964,R173WQ0W1ZG4GS,B006IUBD48,5,positive,8,0.08779201334096914
7965,RXZ94E67NYN2J,B00NFQ499O,3,positive,2,0.3262333674190626
7966,R1WFWQ52UYNGF4,B00C1KAACU,5,positive,3,0.10641279379467601
7967,R35NRACRLQ4X0C,B005GZ86ZA,2,negative,3,0.03654191160030566
7968,R3FLGAKHJTC7BB,B001AIQGUO,5,negative,9,0.12062194137215625
7969,R1RGXESA3QP3UN,B00QKVVUZ2,5,positive,6,0.01970366770057632
7970,R2HDXOQ18SX3NH,B0002GZTT4,5,positive,4,0.06378316799224286
7971,R2GTQWF3B1UV4L,B00BSEQE2A,4,positive,3,0.04168271816701329
7972,R2XAL09JN9UBUP,B00018MSNI,4,neutral,0,0.08745024890469096
7973,R1O2UBYWADOFIS,B0002GX8PQ,3,neutral,5,0.033216078639191134
7974,R1OB4IUZ4MZRPO,B004MF4X98,4,positive,6,0.03860412739252818
7975,RCBO4HGKHLZ0L,B0002GX70M,5,positive,7,0.192412813716811
7976,R2W3FRL065UKO0,B0039RWELE,5,positive,1,0.08811909502690135
7977,R3IVUEVQEFFN8S,B004ZG9TMA,5,positive,0,0.061156520614621346
7978,R36CSRICKBEJ1G,B004ZG9TMA,5,positive,3,0.015533379622107987
7979,R1SHDHNR74VUZU,B000P5OULA,5,positive,0,0.032332658916983746
7980,RBAKGJF7L1RSQ,B003LTJ404,5,positive,8,0.12240621863471136
7981,R2PZMX33B1TVPD,B000BHDJPK,5,positive,6,0.14441552458511278
7982,R3N7HSFQQAAAJK,B0002FO5LS,5,neutral,5,0.02831000570524286
7983,R1VPT5JBFGOL0F,B00GLJGAKS,3,neutral,6,0.10315261763917294
7984,R1ZBQW840DRV2Z,B0023DZWQO,5,positive,9,0.04856993403235208
7985,R2IIQVNHYRNYFC,B00BNQT36W,4,positive,2,0.029243941912859138
7986,R9WMDY27ZQN5,B000065BP9,4,positive,0,0.0425238620212074
7987,R3ONY235B1I8CY,B00EEJFWXI,4,neutral,6,0.011369809975642353
7988,R2H5GSEEMBVCET,B005OZE9SA,5,positive,2,0.06877824592361256
7989,R1GNZKDYMO9HNR,B000XI6O2W,5,positive,9,0.08103668823868353
7990,R2AT8I164S7JXR,B002A4BMG0,1,negative,3,0.07187228932602348
7991,R7UHF7Z4SHC9V,B000RXO09C,2,negative,0,0.012215270358354433
7992,R8SMSR1HHPNBA,B0002GZBO2,4,neutral,2,0.04829791230402685
7993,R230ULZO7330LS,B000EEN9OG,3,neutral,3,0.04657018404128863
7994,R35KDXVD34ODYO,B0002F78QC,5,positive,2,0.026751920715632888
7995,RAUNWGQ6W1F63,B000FLHSAY,3,neutral,5,0.0777664408049349
7996,R3V020TC4B3NO4,B000VE65E0,5,positive,7,0.07971768334604767
7997,R32ES34NL32QZ4,B000KITQKM,5,positive,4,0.13133735530344465
7998,R1G0BVAN6Y40XK,B000SAC5PA,4,positive,6,0.08047698858317762
7999,R38KY6K3OZK4OB,B004FODY6E,5,positive,3,0.04343867429732493
8000,R2ECNUHV6NGY6E,B005N0CH0S,5,positive,8,0.07951911680011113
8001,R198IJ67K73PTE,B001OIDXVU,5,positive,8,0.13182041530951366
8002,R7SVR5D1VW8SE,B0002KZEAE,5,neutral,2,0.1524182610808824
8003,RQ8KNQV92URXL,B00S2Z9AOM,5,positive,5,0.14651318965889526
8004,R2F9ZG4V79WJC2,B000VE1KOA,5,positive,4,0.07668796396354907
8005,R2BF224SSY2T5R,B000YID5OG,5,positive,3,0.05197702276174807
8006,R1K5HNOMIEHOM,B005CRF0TM,4,negative,8,0.05680517457961021
8007,R1HBBQLUR5S5H4,B0002D0HW6,4,positive,5,0.043323850505004646
8008,R1XTKUWPXQCPS3,B0002CZUVA,1,negative,4,0.03395345139737797
8009,R3HYTHDV4GO35U,B005F560Z4,5,positive,9,0.0944443581784482
8010,R1NMVDDJEFKOW6,B008GS3XLQ,5,positive,6,0.1645330944936578
8011,R30G0LJTD6BTJT,B0006GR3RQ,3,neutral,6,0.1250493381975329
8012,RGQO84GSQERY1,B001AATF3W,5,positive,8,0.14757008036993033
8013,R19DO7SL9OWVRD,B005EFXJL8,3,neutral,0,0.009970439068880389
8014,R2VF7GGEHZ4XFP,B0062RBR84,1,negative,0,0.013057084867034578
8015,R2TPJ2R7ZI9POI,B003VWKPHC,3,neutral,6,0.05455951255784531
8016,R3FYICWDAWTYSH,B0012BPMHW,5,positive,2,0.03623390775925559
8017,R3TBD8OZV3OG5,B008S8ACYA,5,positive,1,0.07271821966336053
8018,R1F7IDVO2X21W8,B0002D0E92,3,neutral,4,0.11460203088763463
8019,R14JF14EN56X93,B00BLVOQB6,3,neutral,0,0.016426837171191512
8020,R1BB0OW5ZYIQLS,B00AY8MAMO,5,positive,0,0.039491004143084596
8021,REAXE7Y0IWS4M,B0002EB5SK,5,positive,8,0.1173405299856788
8022,R1H3X7A02KTHHG,B00LLPHAI8,5,positive,9,0.12361111908982134
8023,R2YEWVW1T9F6Y9,B001FB63HM,5,positive,3,0.07164344712956297
8024,RYOC0LUJ1F1UH,B000OLS8K4,3,neutral,7,0.11620839053343669
8025,R358H9TLP6U3Z7,B000P5QZN6,5,positive,8,0.042027952267140886
8026,R2QYOJ9ATK2297,B000065BP9,5,positive,0,0.04534410225437736
8027,R53KLS4VFSGSQ,B002B55U66,5,positive,6,0.03731622735305303
8028,RYKS75MXGFOIZ,B004Z17008,5,positive,8,0.02137878197962032
8029,RYR375INUO9P9,B003H3L5BK,2,negative,2,0.07828920194703713
8030,R3TZFV9EPEHCSS,B009K879A2,5,positive,3,0.13904306171650319
8031,R339S4C6ANDE23,B00VIMI7M2,1,neutral,1,0.14683475466754142
8032,R1QI615E8D589H,B003YVRBQI,5,positive,4,0.032461283364838986
8033,R33JT7PUDCW5LQ,B001PGXKC8,1,negative,2,0.09817293999875672
8034,R15BPHI93ZCE7I,B0002EKEHS,5,positive,9,0.053826315829295215
8035,R2QM4P7W6AP4D5,B0002F6ZJ8,5,neutral,0,0.04779536674217254
8036,R2WC6BWD7S7U0L,B00ASHQQKI,1,negative,2,0.06502002824266805
8037,RNETKNQS16M6P,B000M74WXM,5,positive,6,0.039299680025279865
8038,R19V24J5RDLKRD,B0030CIF16,4,positive,4,0.05219448246177655
8039,RIK621C7Z7SMX,B00C32OE1E,5,positive,0,0.01969359152647964
8040,RTD4KUJBF5CE2,B007V5IZN6,5,positive,8,0.09041371372842294
8041,R24A28N5B2S6GM,B00GVJ8F88,5,positive,6,0.022185233007265985
8042,R3TAQNOEF3K6JF,B00QFNW496,1,negative,0,0.022108776498319757
8043,RMIJ0O1YHFTIB,B0087UPSLQ,5,positive,9,0.09005819773962133
8044,R29XYX5MKL197S,B0002DVBFI,1,negative,3,0.024228795858018327
8045,R5I77HEWOLVSJ,B0002IHFHG,4,positive,0,0.016326500515779916
8046,R3R5SPQOTFU58D,B00G9GEEBU,5,positive,1,0.05696186725980017
8047,R1WDRJHQV0U3TA,B00I56QW30,5,positive,3,0.08638429394850321
8048,R2Y18SQA7DAE5W,B0002F5C7Y,5,positive,6,0.10531482139502117
8049,R1F3HM2ULR76WD,B000EELGQ4,5,positive,0,0.03587196878927754
8050,RUNVOTBA2VF7V,B005ZV5K0O,5,negative,5,0.06696388994669256
8051,R3K4BYC0EMIZL1,B000KW2YEI,2,negative,0,0.045360461920114836
8052,R2KPT6FDUETBWB,B0002D0M94,4,positive,5,0.0788944647978636
8053,RAV5D5DYEWLGR,B0002E4Z9G,1,negative,0,0.04011894213442987
8054,R155GKF2PRSUSU,B0061FSZZ0,5,positive,2,0.033804677531483786
8055,R1G388ZM0T8BW,B00F3P78SY,5,positive,3,0.05295970373851417
8056,R1XE9EDPCNZ82N,B003YKSKBE,5,positive,6,0.021626734741361446
8057,RBHC42QK2X35S,B009UEBUZQ,5,positive,2,0.08646392890464977
8058,R2S5IYRC7HG1S9,B005FO1WBC,4,positive,2,0.033305583671449646
8059,R3KPQLZSL2ZTTC,B001L8PHYO,4,positive,3,0.027097254277801353
8060,R25JFXQ312HAW6,B000XHHKQM,4,positive,0,0.03170634202309371
8061,RNQGAULS7WD0N,B001RF9RW4,5,positive,0,0.029471596848518647
8062,R3Q97NXXCFX1AW,B003EYV7WE,4,positive,3,0.017772997291084135
8063,R3EY2UQIAG059O,B003BVURNA,5,positive,6,0.019524125553989996
8064,RGX8RHCIF7KR9,B005P0WSXM,5,positive,0,0.02845449664784042
8065,R2TEOSDSO79T6D,B004Z17008,5,positive,7,0.03169729960334637
8066,R2IA5SBOBOVLP6,B000E1PXCK,1,negative,1,0.04115351933484411
8067,R3DC9P9ZB1JBJY,B004NMQ2A8,4,positive,8,0.11788039793561733
8068,R2PM6B0YBMRYXI,B00BSA7SZ6,5,positive,4,0.007091814305574381
8069,R16M9W4GKU8KO6,B0026RB0G8,3,neutral,7,0.03359802080902786
8070,R2NCGKBBH27FXP,B0008090VW,5,positive,7,0.11217769720074554
8071,RE8F469IB903P,B007JV6U1G,5,positive,6,0.059844315204146493
8072,R38LOGNET4B5HJ,B004S7CSCO,5,positive,0,0.002466916109437743
8073,R241K25H554CC1,B004A15B0O,5,neutral,2,0.15621008625478347
8074,RAEIVIVCMNQ1V,B00387G1PU,5,positive,1,0.06459825346510882
8075,R3KEIRW8YLGNTA,B0002KTW34,4,positive,0,0.04615788658157839
8076,R3J9OWLBPJGV42,B0064RFT4A,5,positive,8,0.1072635526575806
8077,R2T2UU9NNFUL7F,B00J2XQZN2,5,positive,2,0.06564799468908619
8078,R3BRON1YOXY332,B001PGXHXA,1,negative,1,0.09961850866505143
8079,R1SA7Y4YCKGCCB,B003XDQVFO,4,positive,2,0.06945418478511166
8080,RPUWWJD1ENNEX,B000BRUN0O,1,negative,5,0.028020996143049405
8081,R1YN8M46WIL20H,B0002LI5R2,5,positive,7,0.10981074542683782
8082,R3E482OH5MR114,B0058OE734,5,positive,5,0.04913472246008511
8083,R282N173B58FCD,B001466ZIK,5,positive,0,0.03910391148940016
8084,R2OI9IBELOJXQY,B0030DMQ2Y,5,positive,6,0.0787576471488962
8085,R29GP8502AU0PK,B005PNXT6E,5,positive,4,0.06314231526758733
8086,R2QJN73TWEDRSI,B0021HUHEO,5,positive,0,0.021000779106738348
8087,R1YFJWJALWKRTS,B00JJOBKW0,1,negative,5,0.029942115832230748
8088,R3SS60D5T5Z6K0,B002NTURTU,5,positive,4,0.08933233945811153
8089,R1D7F0Z7ANAJE9,B00CBB51C8,3,neutral,1,0.09257491673985893
8090,R3H8RLR9PIL2OD,B00DYAAIAU,1,negative,1,0.07008110205575818
8091,RNRW5QHFLVCZD,B000XI6O2W,5,positive,2,0.08133274846248073
8092,RSBKMRA5549CD,B000VYDGZ6,5,positive,2,0.2092835977555049
8093,R2IQHNS566M7Q3,B005OEBVYQ,5,positive,7,0.05112672550891423
8094,R3JEZA4EOHH7UP,B005699Q46,5,positive,4,0.17273834857419249
8095,RA4FH1ADURGK1,B00HVLUSGM,5,positive,0,0.045999358153215916
8096,R2IMSUKP2SZOAQ,B00BIPMEPK,4,positive,5,0.0346636265841018
8097,R15WN8TQ9F0H74,B000S2NT30,2,negative,9,0.058539131147004125
8098,RMJV7B96WDCPQ,B0007GGUGA,5,positive,2,0.04136324883323404
8099,R3950ZUCPYHD9V,B000XNNVO6,5,positive,9,0.10608004588266998
8100,R3CG2QNMAFNG6T,B004UDLXR2,4,positive,0,0.03724629443097544
8101,RPQ5WFELCU8YS,B005N4N2GW,5,positive,3,0.03202828329243225
8102,RBWB9FG4GJXZB,B0002D01JK,5,positive,5,0.08117260384362412
8103,RPYH22PNF8CNW,B00394LYIQ,5,positive,9,0.11883207868807832
8104,R6KVR43RD6RYP,B008AOH1O6,3,neutral,9,0.06048914572430079
8105,R21R1UO8B93LIV,B003ACL2CK,5,positive,7,0.053957244866545614
8106,R1XSLV6DX8YN49,B0002F4W1Q,4,positive,6,0.04293725688301715
8107,R1JKCK493OWGXR,B00EM5UOE6,5,positive,3,0.07919608579821544
8108,R3HF45VR8851IJ,B0002F746G,5,positive,0,0.03683229257407335
8109,R1Z7YU1IOWUHQ4,B00IAE5MM4,5,positive,6,0.04567832013226314
8110,R1EW4V3OBVZVSV,B0006IU91G,5,positive,1,0.1432720595632882
8111,R1H664ETGETDKQ,B0006676A0,5,positive,3,0.09392090810202064
8112,R12OR14OAXPOGG,B00318D4X8,2,negative,0,0.024162262339166175
8113,R3HYQXUBBRU7PN,B00S8Y9IBW,5,positive,3,0.26623196882473155
8114,R2ZZ5R22ZMF9FF,B0011Z87I0,5,positive,5,0.04595532954854799
8115,R214789BSHUABY,B0002O7L2O,5,positive,0,0.05937204664013163
8116,R2NMOFTCRYRTGQ,B002C4SM5W,2,negative,0,0.03134395776241207
8117,R5SE8DEGDKOYD,B003LPTAYI,5,positive,8,0.02610572112879058
8118,ROQXB4S5KDPXX,B009QXLIL2,5,positive,4,0.077674708822526
8119,RRKHPI2YL86LC,B00EQ29FOK,5,positive,6,0.09430298001674983
8120,RHV5P6USZG44V,B00LG6ZGHY,4,negative,9,0.09927880955041438
8121,R1QGU7Y4YB9Z7D,B003LRVVWA,5,positive,7,0.08385957868727605
8122,R3CZDLMD7FA9W7,B001SN7R5E,4,positive,7,0.07045192936383005
8123,R25GSQ1FMXEPTJ,B004A8ZNC8,3,neutral,2,0.11734560133617598
8124,R1ZQ7E5VQ0X4D5,B004LLMAWU,1,negative,2,0.0484718640662929
8125,R30BLRNPL35CUV,B00KS0VUHY,1,negative,2,0.06093277440885952
8126,R2KF4T9C0DRUGQ,B00K58M5LE,5,positive,4,0.10684368216135622
8127,R2MS60WV1WJZEI,B0027V760M,1,negative,0,0.02417416137127676
8128,R3O1UNVD99T8PH,B0036R4EUG,5,positive,3,0.06016973532002208
8129,R3FMW8FCTN4Z0D,B00BLQ7M4E,5,positive,3,0.09515831490326915
8130,R2DPOAIB2XKH7G,B000N27D78,5,positive,5,0.03553629858839837
8131,RPMJ3OSG3QPNR,B004N0DWGW,5,positive,6,0.036287505592746225
8132,R2K3CW0130YX3,B004THBK5E,4,neutral,9,0.036061827109563384
8133,R2CVCK2ZSKXZYR,B0002F73OY,5,positive,3,0.10542669672073489
8134,R3D7XILYQ7JAR8,B00888E1WE,5,positive,1,0.06527781814872888
8135,R1CTAIE327T1F8,B000TDZOXG,4,positive,0,0.051853931186916266
8136,R2DBSHSD86LBUF,B003G9408K,5,positive,8,0.13046349138802563
8137,R2XPT6DS8CI60Y,B005GL5UG2,4,neutral,0,0.020124948721455496
8138,RPA54E0XF0LRF,B0002E1G5C,1,negative,0,0.020541303462240167
8139,R2RKEJW01EC3LM,B0083FTVB8,5,positive,1,0.06449565598097405
8140,RU3V2MWYSLKJF,B0061XXSVS,4,positive,2,0.09207110466245765
8141,R1F43HQ65ZW8LV,B000J5UEGQ,5,positive,2,0.27101708219119874
8142,RM4FATZFM9OOZ,B00B0FR2QO,5,positive,0,0.04727800366275068
8143,R13G6D4JF55861,B00J8NCN1Y,5,positive,8,0.18285493738813727
8144,R2UNLA5KN9LUB4,B00GQME5ZW,4,positive,6,0.15319742932661054
8145,R2UL9Z6PJARFOL,B0007XWUQ2,5,positive,7,0.05937275453054541
8146,RGDC22EMBVSHO,B003VWJ2K8,5,positive,8,0.06886739284773204
8147,R25LSGLARSJ8F,B000065BPB,5,positive,0,0.03629805302936094
8148,R2AOBX8ZH7R8H3,B001NU0R5Y,1,negative,1,0.057227086943426986
8149,R19O6RN9EPCKCR,B004ZG9TMA,5,positive,6,0.053068325236910574
8150,R1TAU62OR2ZBMI,B000CZ0RL0,5,positive,3,0.049161531438079005
8151,R2SPTHK1BCNCP,B003OK66N8,2,negative,6,0.015272532205885826
8152,R1IRUGD3ZVYHCE,B005OM06RG,5,neutral,0,0.025165433943166015
8153,R35EKT08GBUS0M,B005KM042M,2,negative,7,0.09182578917340609
8154,R38GSG9JJH9ZD7,B005K5NALQ,1,negative,9,0.020590728713967735
8155,R2OH7W7F2ZS1EM,B001A5UY9Q,5,positive,0,0.014082756920282253
8156,R16PVJ6LO0710D,B0057EF3JM,5,positive,3,0.014504719493399045
8157,RQ3IEAXR64S7,B000ULAP4U,3,neutral,3,0.02403673277749659
8158,R1KG7RTG4J9KJE,B000HVXMNE,2,negative,0,0.030152900921013272
8159,R1K7FGQADSEJ6V,B00G5KYMQ2,5,positive,3,0.0407863630476769
8160,R23C0U0RGKSTDX,B0002E2XGI,5,positive,3,0.07534153951591982
8161,R3C4EARNCCF4Q5,B007JCQIGC,5,positive,5,0.08371521086132098
8162,RMEOGZ092AZ77,B0053H06Q8,5,positive,8,0.0632797586508581
8163,R1JI5U75F9WJR6,B001L8PIO8,5,positive,5,0.06393463014942974
8164,R3N4HXZF1PTNVE,B002YOJF4W,4,positive,6,0.04120144632025838
8165,R47NW5JQEHFD1,B001PGXKE6,4,positive,6,0.037166942062556614
8166,RU8DCOC4NXYMK,B002RGPQJ0,5,positive,8,0.055388713573020165
8167,RWP2KO2XH9F0V,B00CRKRMFC,5,positive,3,0.029318677268610167
8168,R34F9DTAKQ6EL5,B003TTUEHI,5,positive,8,0.10689268413201725
8169,RPU7AD26EI2LO,B00940TI0K,4,neutral,0,0.02764024464494027
8170,R2RZM8QC7U8BR2,B00AC5AXSM,5,neutral,2,0.022063230073261372
8171,R34O3IHSNEPVV,B0002Z2CYU,5,positive,2,0.07615687166998666
8172,R3A9MJRVJHU6UI,B00JG6H81S,5,positive,8,0.03700190726042798
8173,RT80BT23RUDA8,B000JLU26W,5,positive,2,0.04978874728390725
8174,R1MHT6YNOC05G8,B000CMS0XU,5,positive,0,0.069141140853942
8175,R3FX7PALSMZHI,B000KUA8GQ,5,positive,2,0.3262333674190626
8176,RF85CN6VJ8F5J,B0002D0B4K,5,positive,2,0.07278107413088733
8177,R3SU64YZKKAREM,B0002DV7ZM,5,positive,5,0.06256007469847712
8178,R2ZEH262026OW5,B0050J268U,5,positive,9,0.053100026053458704
8179,R289XP4CJWXMCQ,B003AJU35K,5,positive,4,0.0530307972313484
8180,RAR3EWCO03YFM,B005P9BRXK,2,negative,4,0.03302969095719792
8181,R132XCN9SCRMF6,B005M0TKL8,5,negative,1,0.0726338342350913
8182,R2FRHKDVOI07XW,B0002F6OY4,5,positive,9,0.03314741579034117
8183,RIBQ2HU94UBRY,B009HK2ALG,4,neutral,2,0.03456170556137652
8184,R3KUIU9H7HJX5V,B00OAMFOF0,5,positive,2,0.19722821965350906
8185,R268FR8H4YQP4Y,B002GYTPAE,5,positive,8,0.012125589018212821
8186,R2N1T5UGD4F0NS,B004THB8OW,5,positive,9,0.08427218971984583
8187,R1PEEQ7FTQRR03,B00F2O7KIE,1,negative,1,0.07350652518774844
